feature6766,feature6739,feature2332,feature2292,feature8471,feature3092,feature12293,feature3571,feature11087,feature412,feature13253,feature10539,feature9006,feature9551,feature5935,feature11538,feature5820,feature2126,feature626,feature11458,feature10277,feature13252,feature10928,feature653,feature9393,feature5385,feature11364,feature7107,feature537,feature944,feature12924,feature6928,feature2059,feature3525,feature5598,feature7052,feature954,feature7007,feature12374,feature6127,feature5054,feature13414,feature5204,feature1311,feature7103,feature9133,feature7118,feature5361,feature10562,feature13390,feature3960,feature3352,feature11700,feature972,feature3436,feature2733,feature6638,feature10900,feature11212,feature7077,feature11402,feature381,feature3496,feature5627,feature2450,feature11630,feature19,feature4292,feature6954,feature382,feature1572,feature11365,feature6029,feature8933,feature3852,feature2776,feature3347,feature1894,feature11674,feature5322,feature12884,feature4495,feature12881,feature822,feature8981,feature7977,feature10915,feature9703,feature180,feature8476,feature10846,feature3319,feature5534,feature9770,feature9064,feature10862,feature1984,feature4247,feature12955,feature10664,feature7057,feature7765,feature7849,feature2436,feature7521,feature146,feature11647,feature9722,feature366,feature10460,feature10467,feature9643,feature7466,feature3946,feature3564,feature9897,feature4353,feature3804,feature1400,feature7117,feature5642,feature4173,feature11474,feature8526,feature1520,feature11994,feature11229,feature6484,feature9143,feature2846,feature11745,feature9134,feature7621,feature6073,feature12709,feature4758,feature6332,feature244,feature7906,feature1565,feature8785,feature5738,feature892,feature6898,feature10247,feature2790,feature3862,feature8921,feature6062,feature3675,feature11850,feature2430,feature83,feature12262,feature11314,feature2959,feature4432,feature5898,feature6800,feature5823,feature6760,feature4327,feature2376,feature12912,feature3416,feature13064,feature11433,feature2802,feature113,feature4541,feature7244,feature3419,feature4859,feature5593,feature3520,feature11311,feature4265,feature8468,feature13142,feature10697,feature2508,feature7115,feature7902,feature7100,feature3711,feature792,feature2646,feature10773,feature1095,feature8464,feature2914,feature11779,feature2031,feature1413,feature11349,feature11366,feature343,feature888,feature9388,feature5499,feature13278,feature6937,feature10021,feature3624,feature2120,feature2868,feature3359,feature4781,feature12063,feature7288,feature2151,feature10155,feature11058,feature2686,feature355,feature7867,feature967,feature11705,feature12961,feature10217,feature3673,feature920,feature2866,feature4974,feature895,feature2079,feature5317,feature2455,feature6607,feature1617,feature11833,feature9828,feature10245,feature10246,feature10254,feature4164,feature1505,feature619,feature2908,feature1921,feature9381,feature1926,feature7926,feature12783,feature7948,feature7950,feature4860,feature6809,feature1210,feature10686,feature2184,feature6816,feature5815,feature7489,feature12138,feature9314,feature5008,feature2275,feature7692,feature13066,feature1874,feature5449,feature4903,feature5307,feature10946,feature406,feature8031,feature12758,feature5209,feature9176,class
0,6,-1.861718,0,0,0,0.006734,0.003367,0.003367,0.003367,0.003367,0,0,1,-2.772589,0,0.016835,0,0.006734,0,0,0.003367,0,0.016835,0,0,0,0,0,0,0,0,0,0,0,0.016835,0,0.003367,0,0,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010101,0.211931,14.036364,0.041057,0.057143,0,0,0,0,0.010204,0,0,0.016835,0.010204,0,0,0,0,0,0,0,0,0.003367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060606,0,0,0.003367,0,0,0,0,0,0,0,0,0,0,0.003367,0.003367,0,0.028571,0.001953,0,0,0,0,0.003367,0.003367,0.008547,0.010204,0.008547,0.000584,0.000584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa2985759
0,6,-3.375472,0,0,0,0,0,0,0,0,0.003584,0,1,-2.809077,0,0.017921,0,0.010753,0,0,0,0,0.017921,0,0,0,0,0,0,0,0,0,0,0,0.017921,0,0,0,0.003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309,0.010309,0.010753,0.088415,27.461538,0.044906,0.0625,0,0,0,0,0.010309,0,0,0.003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,0.003584,0,0.03125,0.002136,0,0,0,0,0.003584,0.003584,0.008772,0.010309,0.008772,0.0006,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaaaajack
6,0,-0.609266,0,0,0,0,0,0,0,0,0,0,0,0,0.003704,0,0,0,0,0,0,0.059259,0,0,0,0.025926,0.011111,0,0,0,0.010638,0.003704,0.063741,0.066667,0,0,0,0,0,0,0.003704,0.010638,0,0,0.003704,0,0,0,0,0,0,0,0,0,0,0,0,0.010638,0,0.491549,25.829268,0,0,0,0,0,0,0,0,0,0.011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003704,0,0.018519,0.042553,0,0,0,0,0,0,0,0,0,0,0,0,0.003704,0.003704,0,0.033333,0.002278,0,0,0,0,0.003704,0.003704,0.009091,0.010638,0.009091,0.000621,0.000621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02963,0,0,0,0.033333,0.098517,0.022222,0,0,0,0,0,0,0,0,0,0,abdurak
0,4.5,-1.531476,0,0,0,0.008032,0.004016,0.004016,0.004016,0.004016,0.004016,0,1,-2.205575,0,0.012048,0,0.016064,0,0,0,0,0.012048,0,0,0,0,0,0,0,0,0,0,0,0.012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0.009709,0.009709,0.012048,0.300752,23.066667,0.044906,0.0625,0,0,0,0,0,0,0.016064,0.016064,0,0.009709,0.1464,0.0625,0,0,0,0,0.009709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052209,0.058252,0,0.004016,0,0,0,0,0.009709,0.009709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016,0,0,0,0,0,abyssmaul
0,6,-1.110996,0.008746,0,0,0.005831,0.002915,0.002915,0.002915,0.002915,0,0,0,0,0,0.002915,0,0.014577,0,0,0,0.002915,0.005831,0.002915,0,0,0,0,0,0,0,0,0,0,0.002915,0,0,0,0,0,0,0,0,0.002915,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,0,0.008746,0.30226,29.741935,0.084528,0.117647,0,0,0,0,0.019608,0,0,0.002915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034985,0.039216,0,0.002915,0,0,0,0,0,0,0,0.002915,0,0,0.002915,0.002915,0,0.058824,0.004021,0,0,0,0,0.002915,0.002915,0.015873,0.019608,0.015873,0.001085,0.001085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adi.pearl
6,0,-1.582858,0,0,0,0,0,0,0,0,0.003125,0,1,-2.64921,0,0.015625,0,0.00625,0,0,0,0,0.015625,0,0,0,0.009375,0,0,0,0.010526,0,0.086919,0.090909,0.015625,0,0,0.003125,0,0,0,0.010526,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247376,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021875,0.063158,0,0.003125,0,0,0,0,0,0,0,0,0,0,0.003125,0.003125,0,0.045455,0.003107,0,0,0,0,0.003125,0.003125,0.009259,0.010526,0.009259,0.000633,0.000633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,adrianvidal
0,6,-0.772772,0.005319,0,0,0,0.00266,0.00266,0,0,0.00266,0,0,0,0,0,0,0,0,0,0,0,0.013298,0,0,0,0,0,0,0,0,0,0,0,0.013298,0,0,0,0,0,0,0,0,0,0.00266,0,0,0,0,0,0,0,0,0,0,0,0.007692,0.007692,0.007979,0.426802,23.036364,0.044906,0.0625,0,0,0,0,0.007692,0,0,0.00266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266,0,0.06117,0.053846,0,0,0,0,0,0,0,0,0,0,0,0,0.00266,0.00266,0,0.03125,0.002136,0,0,0,0,0.00266,0.00266,0.006579,0.007692,0.006579,0.00045,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007979,0,0,0,0,0,0,0,0,0,0,0,0,0.00266,0,0,0,0.021277,0.005319,0.013298,0.00266,0.03125,0.09236,0.015957,0.005319,0,0,0,0,0,0,0,0,0,aibaiche
0,0,-1.023681,0.005848,0,0,0.005848,0,0,0.002924,0.002924,0.002924,0,0,0,0.002924,0,0,0,0,0,0,0.008772,0,0.008772,0.011696,0.026316,0,0.002924,0,0,0,0.002924,0,0,0,0,0.002924,0.002924,0,0.002924,0.008772,0,0.002924,0,0.002924,0,0,0,0,0,0,0,0,0,0,0,0,0.012048,0,0.327335,21.816901,0,0,0,0.002924,0.005848,0.005848,0,0.002924,0,0.002924,0,0,0,0,0,0,0.002924,0.002924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002924,0,0.01462,0.048193,0,0,0,0,0,0,0,0,0,0,0,0,0.002924,0.002924,0,0.037037,0.002531,0,0,0,0,0.002924,0.002924,0.009434,0.012048,0.009434,0.000645,0.000645,0,0,0,0,0,0.002924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002924,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002924,0.002924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,akazakov
0,0,-2.12683,0.00295,0,0,0.0059,0.00295,0.00295,0.00295,0.00295,0.00295,0,1,-1.925091,0.00295,0,0,0,0,0,0,0.014749,0,0.014749,0.011799,0.026549,0,0,0,0,0,0.00295,0,0,0,0,0,0,0.00295,0,0.00885,0,0,0,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232472,18.90566,0,0,0,0,0,0,0,0,0,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020649,0.044444,0,0,0,0,0,0,0,0,0,0,0,0,0.00295,0.00295,0,0.027778,0.001899,0,0,0,0,0.00295,0.00295,0.006329,0.007407,0.006329,0.000433,0.000433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,akhtyamovpavel
0,0,-0.989188,0.016216,0.016216,0.016216,0,0,0,0,0,0.001351,2.25,0,0,0,0.001351,2,0.004054,0.097561,0.119334,0,0.005405,0.001351,0.005405,0.004054,0.006757,0,0.001351,0.004054,0.004054,0,0,0,0,0.008108,0,0.001351,0.005405,0.001351,0.002703,0,0,0.001351,0,0.001351,0,1,0.002703,0.002703,0,0.001351,0.043338,0.02439,0.004054,0.004054,0.001351,0,0.010638,0,0.344165,26,0,0,0.001351,0,0,0,0,0,0,0.009459,0,0,0,0,0.012162,0.012162,0,0,0,0.005405,0.001351,0.006757,0.006757,0,0.060681,0.02439,0.02439,2,0.060681,1,0,0.001351,0.001351,0.004054,0.004054,0.001351,0,0,0.022973,0.053191,0.001351,0.001351,0,0,0,0,0,0,0.001351,0.001351,0,0,0.001351,0.001351,0,0.02439,0.001667,0,0,0,0,0.001351,0.001351,0.00813,0.010638,0.00813,0.000556,0.000556,0,0,0,0,0,0,0,0,0,0,0.001351,0,0,0,0,0,0,0,0,0.001351,0,0,0,0,0,0.001351,0,0,0,0,0,0,0,0.02439,0.001351,2,0.069846,0,0,0,2,1,3,0,0,0,0,0,0.010638,0.010638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004054,0,0,0,0,0,0,0,0,2.666667,0,0.005405,0,0,0.021277,0.001351,0,0,0,0,0,0.073171,0.223654,0,0.001351,0,0,0,0.001351,0,0,0,0,0,0.001351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001351,0,0,0,0,0.001351,0,0,5,aknow
8,0,-0.920931,0,0,0,0,0,0,0,0,0,0,1,-2.890372,0.008571,0,0,0,0,0,0,0.014286,0,0.031429,0.008571,0.037143,0.008571,0,0,0,0.009434,0.002857,0.079676,0.083333,0,0,0,0,0,0,0.008571,0.009434,0,0,0.002857,0,0,0,0,0,0,0,0,0,0,0,0,0.009434,0,0.431397,17.283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017143,0.037736,0,0,0,0,0,0,0,0,0,0,0,0,0.002857,0.002857,0,0.041667,0.002848,0,0,0,0,0.002857,0.002857,0.008264,0.009434,0.008264,0.000565,0.000565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009434,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alberta.green
0,6,-0.784262,0,0.003367,0.003367,0.006734,0.003367,0.003367,0.003367,0.003367,0.003367,0,0,0,0.003367,0,0,0,0.013889,0.016989,0,0.016835,0,0.016835,0.013468,0.030303,0,0,0,0,0,0.003367,0,0,0,0,0,0.006734,0,0,0.010101,0,0.003367,0,0.003367,0,1,0,0,6.5,0,0,0,0,0,0,0.015873,0.015873,0.010101,0.432624,22.954545,0.075631,0.105263,0,0,0,0,0.015873,0,0.013468,0.003367,0,0.015873,0.246569,0.105263,0.006734,0.006734,0,0,0.015873,0.003367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023569,0.079365,0,0,0,0,0,0,0.015873,0.015873,0,0,0,0,0.003367,0.003367,0,0.052632,0.003597,0,0,0,0,0.003367,0.003367,0.013889,0.015873,0.013889,0.000949,0.000949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alei.alhepSoft
0,6,-3.883281,0,0,0,0.006061,0.00303,0.00303,0.00303,0.00303,0,0,1,-1.667707,0,0.015152,0,0.012121,0,0,0.00303,0,0.012121,0,0,0,0,0,0,0,0,0,0,0,0.015152,0,0,0,0,0,0,0,0,0.006061,0,0,0,0,0,0,0,0,0,0,0,0,0.009901,0.009901,0.009091,0.182622,15.442308,0.042264,0.058824,0,0,0,0,0.009901,0,0,0.00303,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054545,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alex9801
0,0,-0.952106,0,0,0,0,0,0,0,0,0,0,0,-5.05199,0.00495,0,0,0,0,0,0,0.014851,0,0.014851,0.024752,0.034653,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0,0.00495,0,0,0,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380855,23.37931,0,0,0,0,0,0,0,0,0,0.009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014851,0.04878,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0.00495,0,0.071429,0.004882,0,0,0,0,0.00495,0.00495,0.021277,0.02439,0.021277,0.001454,0.001454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alikhtarov
6,6,-1.207754,0.001575,0,0,0,0.001575,0.001575,0,0,0,0,0,0,0,0,0,0.014173,0,0,0.001575,0,0,0,0,0,0.006299,0,0,0,0.006289,0,0.039838,0.041667,0.017323,0,0,0,0,0,0,0.006289,0,0.004724,0,0,0,0,0,0,0,0,0,0,0,0,0.012579,0.031447,0.011024,0.281487,21.651163,0.059874,0.083333,0,0,0,0,0.006289,0,0,0.001575,0.006289,0,0,0,0,0,0,0,0,0.001575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.006289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289,0.020833,0.076831,0,0,0,0,0.004724,0,0,0,0,0,0,0.14894,0.041667,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315,0,0,0,0,0,0,0,0,0,0,0,0,0.00315,0,0,0,0,0.00315,0.007874,0.00315,0,0,0,0.00315,0,0,0,0,0,0,0,0,0,alin
6,0,-2.295417,0.014815,0.001852,0.001852,0,0,0,0,0,0,0,1,-3.006582,0,0.009259,0,0.003704,0.005556,0.006795,0.001852,0,0.009259,0,0,0,0.005556,0,0,0,0.006944,0,0.045529,0.047619,0.011111,0,0.001852,0.001852,0,0.001852,0,0,0,0.007407,0.001852,0.001852,1,0,0,0,0,0,0,0,0,0,0,0.006944,0,0.147708,17.333333,0,0,0,0,0.001852,0.001852,0,0,0,0,0,0,0,0,0.003704,0.003704,0.001852,0,0,0.003704,0.001852,0.005556,0.005556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018519,0.041667,0,0.001852,0,0,0,0,0,0,0,0,0,0,0.001852,0.001852,0.005556,0.02381,0.001627,0.001852,0,0.001852,0,0.001852,0.001852,0.005556,0.006944,0.005556,0.00038,0.00038,0.001852,0,0.006944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001852,0,0,0,0,0,0,0,0.006944,0,0,0,0,0,0,0,0,0,0.001852,0,0.001852,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259,0,0,0.006944,0,0,0,0,0,0,0,0,0,0,0.001852,0,0,0,0.001852,0.001852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001852,0,2,0,0,0,0,0,0.001852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0.066569,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,allenlyh
5.5,6.5,-1.7398,0.004367,0,0,0,0,0,0,0,0,0,1,-2.525729,0.004367,0,0,0,0,0,0,0.0131,0,0.0131,0.017467,0.030568,0.0131,0,0,0,0,0.004367,0.04447,0.046512,0,0,0,0,0,0,0,0,0,0,0.004367,0,0,0,0,0,0,0,0,0,0,0,0.008475,0,0.008734,0.247379,17,0.033418,0.046512,0,0,0.004367,0.004367,0.008475,0,0,0,0.008475,0,0,0,0,0,0,0,0,0,0,0.004367,0.004367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043668,0.042373,0,0,0.008475,0,0,0,0,0,0,0,0,0,0.004367,0.004367,0,0.023256,0.00159,0,0,0,0,0.004367,0.004367,0.006579,0.008475,0.006579,0.00045,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amoebius
6,0,-0.660749,0,0,0,0.006349,0.003175,0.003175,0.003175,0.003175,0.003175,0,0,0,0,0,0,0.012698,0,0,0,0.015873,0,0.015873,0,0,0.009524,0,0,0,0.010753,0,0.059757,0.0625,0,0,0,0,0,0,0,0.010753,0,0,0.003175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470774,31.033333,0,0,0,0,0,0,0,0,0,0.025397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038095,0.043011,0,0.003175,0,0,0,0,0,0,0,0,0,0,0.003175,0.003175,0,0.03125,0.002136,0,0,0,0,0.003175,0.003175,0.008197,0.010753,0.008197,0.00056,0.00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0.012698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anorange0409
