feature7201,feature7172,feature1304,feature2879,feature2058,feature295,feature383,feature4704,feature2976,feature6731,feature4461,feature4866,feature7276,feature5257,feature4747,feature2395,feature2969,feature1299,feature3872,feature2657,feature2848,feature6732,feature2684,feature6083,feature1194,feature6528,feature2910,feature4980,feature526,feature946,feature6409,feature2209,feature1011,feature4970,feature7075,feature1755,feature2841,feature2862,feature6387,feature6205,feature4634,feature3243,feature5022,feature705,feature4976,feature5873,feature456,feature3593,feature5601,feature2667,feature6026,feature6040,feature5837,feature4005,feature5010,feature6294,feature191,feature1436,feature2236,feature5491,feature5518,feature5336,feature6582,feature4043,feature4902,feature1059,feature2909,feature3360,feature5539,feature7032,feature1670,feature3563,feature4584,feature2445,feature6913,feature2541,feature1551,feature3778,feature5122,feature3818,feature3173,feature5564,feature697,feature7167,feature192,feature1174,feature1874,feature6626,feature1128,feature1383,feature1072,feature6569,feature4119,feature4960,feature3021,feature520,feature275,feature72,feature3441,feature2149,feature2004,feature3972,feature5597,feature3206,feature2368,feature7420,feature5200,feature4977,feature5985,feature1765,feature5181,feature453,feature5298,feature5541,feature6001,feature2865,feature7343,feature4483,feature4224,feature5207,feature891,feature5134,feature4869,feature208,feature6857,feature6129,feature5367,feature2170,feature7043,feature1681,feature6881,feature5445,feature6478,feature7218,feature5342,feature5705,feature6232,feature7193,feature6796,feature794,feature5635,feature2874,feature2270,feature6742,feature2697,feature6800,feature5373,feature1942,feature1534,feature3885,feature988,feature2214,feature6064,feature182,feature4975,feature4865,feature532,feature4244,feature4032,feature4438,feature130,feature4592,feature180,feature4650,feature123,feature168,feature2677,feature2681,feature2481,feature22,feature445,feature4757,feature1295,feature2733,feature6046,feature6463,feature2326,feature3219,feature1312,feature1835,feature3561,feature2674,feature6022,feature5486,feature2723,feature3379,feature19,feature5316,feature1301,feature5543,feature5487,feature3435,feature4397,feature4716,feature3315,feature1069,feature152,feature6522,feature1099,feature1248,feature2549,feature193,feature2145,feature2791,feature5937,feature2994,feature7403,feature2473,feature1805,feature558,feature5035,feature4929,feature2196,feature5668,feature5056,feature3644,feature6539,feature1330,feature3392,feature4895,feature4819,class
3.875,0,-0.912283,0.007353,0.006127,0.002451,0.001225,0.001225,0.001225,0.001225,0,2.714286,0.052632,0,0,0,0.003676,2.5,0.002451,0.015723,0.000222,0.001225,0,0.002451,0,0,0.002451,0.020833,0.001225,0.004902,0,-0.113721,0.158416,0.017157,0,0.001225,0.001225,0.001225,0.042105,0.001225,0,0,0.006127,0.001225,0,0.031579,1,0.003676,0,0.016147,0.019802,0.002451,0.004902,0,0,0.369968,18.357576,0,0,0.001225,0.001225,0.002451,0.042105,0.001225,0,0.021053,0,0.042105,0.010526,0,0,0.004902,0.042105,0.001225,0,0.010526,0.002451,0,0.015931,0,0.136842,2,0.011961,0.012579,0.010869,0.012579,1,0,0,0.001225,0.004902,0,0,0.041667,0,0.001225,0,0,0,0,0,0,0,0.001225,0.001225,0.000561,0.009901,0,0.001225,0,0.001225,0.000178,0.003145,0.000155,0.003145,0,0,0.001225,0,0,0,0,0,0,0.003676,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.009901,0.001225,2,0.02309,0.001225,0,0,1,3,2,0.009901,0.025769,0,0,0.003676,0,0,0.001225,0.001225,0.001225,0.001225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002451,0,0.001225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a180285
4.5,0,-2.601412,0.005063,0,0,0,0,0,0,0.002532,0,0,1,-1.934467,0,0.007595,0,0.005063,0,0,0,0,0.005063,0,0,0,0.007595,0,0,0,-0.026104,0.036364,0.010127,0,0.002532,0,0.002532,0,0,0,0.002532,0,0.002532,0,0,0,0,0,0,0,0,0,0.002532,0,0.195531,17.540984,0,0,0,0.002532,0,0,0,0,0,0.007595,0,0.029412,0,0,0,0,0,0,0.029412,0.005063,0.002532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03038,0,0,0,0,0,0,0,0,0,0.002532,0,0.00103,0.018182,0,0,0,0.002532,0.000263,0.004651,0.000229,0.004651,0,0,0,0,0,0,0,0,0,0,0.002532,0,0,0,0,0,0,0,0,15.4,0,0,0,0.090909,0.188225,0,0,0,0,0,0,0.002532,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0.020253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a9108
3.9375,7.6,-2.63171,0.001847,0.000792,0.000528,0.000264,0.000264,0.000264,0.000264,0.000528,3.640777,0.008021,1,-4.808949,0,0.000792,0,0.000792,0.002294,0.000032,0,0.00132,0.000528,0,0.000528,0.003167,0.039588,0.000264,0.009765,0,-0.183773,0.256,0.004751,10,0.000264,0.000264,0.000264,0.09893,0.000264,0.000264,0.000528,0,0.000264,0.003695,0.002674,1,0.000264,0,0,0,0,0.009765,0.000528,0.002903,0.077751,56.542373,0.01,-0.003897,0,0.000264,0.004223,0.09893,0.000264,0,0.042781,0.002903,0.058824,0.002674,0,0,0.001056,0.010695,0.000264,0,0.002674,0.002903,0.000792,0.001056,0.000528,0.010695,2,0.021083,0.024465,0.021141,0.022171,1,0,0.001056,0,0.005806,0,0,0.042228,0.000264,0.000264,0.000264,0.002,0.003237,0,0,0,0,0.000264,0.001056,0.000113,0.002,0.000528,0,0,0.000264,0.000043,0.000765,0.000038,0.000765,0,0,0,0,0.000264,0,0.000264,0,0,0,0.000264,0,0.000264,0,0,0,0.00132,0,0,3,0,0,0,0.004,0.008282,0,0,0,0,0,0,0.000264,1,3,2,0,0,0,0,0,0,0,0.00132,0,0,0,0.003167,0,0,0.000264,0.001056,0,0,0,0,0,0,0,0,0,0,0,0.000264,0,0,0,0,0,0,0,0,0,0,0.001056,0.000264,0.000264,0,0,0,0,0,0,0.002,0.006245,0.000264,0.000264,0.000264,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,acrush
4.5,5.666667,-1.572581,0.011312,0.002262,0,0,0,0,0,0.001131,4.666667,0.025316,0,0,0,0.003394,0,0.002262,0.009217,0.00013,0,0.001131,0,0,0,0,0.004525,0.001131,0.001131,0,-0.025638,0.035714,0.006787,0,0,0.001131,0.001131,0.012658,0.001131,0,0.001131,0,0.001131,0.010181,0.012658,1,0.001131,0,0,0,0,0.002262,0,0.005656,0.198784,24.409524,0.053571,-0.020875,0,0.001131,0,0.025316,0,0,0,0.002262,0,0.012658,0,0,0.004525,0.050633,0,0,0.012658,0.002262,0,0.004525,0.002262,0.050633,2,0.004382,0.004608,0.003982,0.004608,1,0.001131,0.002262,0.001131,0,0,0,0.030543,0,0,0,0,0,0,0,0,0,0.001131,0,0.001011,0.017857,0,0,0,0.001131,0.000261,0.004608,0.000227,0.004608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0.001131,0,0,0,0,0,0,0,0,0,0.002262,0,0,0,0,0,0,0,0,0,0,0,0.003394,0,0,0,0,0,0,0.001131,0,0,0,0,0,0.001131,0,2,0,0,0,0,0,0,0,0,0.017857,0.034099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ahri
6,6.5,-2.530333,0,0,0.002985,0,0.002985,0,0.002985,0.002985,0,0,1,-1.9277,0,0.008955,0,0.008955,0,0,0,0,0.00597,0,0,0,0.008955,0,0,0,-0.102552,0.142857,0.01194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01194,0.212251,15.759259,0.142857,-0.055665,0,0,0,0,0,0,0,0,0,0.032258,0,0,0,0,0,0,0.032258,0,0,0,0.00597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038806,0,0.002985,0,0.071429,0.115606,0,0,0,0,0.002985,0,0.004045,0.071429,0,0,0,0.002985,0.001068,0.018868,0.000929,0.018868,0,0,0,0,0,0,0,0.00597,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0.26342,0.071429,0,0.00597,0,0,0,0,0,0,0.071429,0.224682,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alberist
4.5,5.25,-1.393089,0.002591,0,0.005181,0.002591,0.002591,0.002591,0.002591,0.002591,0,0,0,0,0,0.007772,0,0.007772,0,0,0,0,0.007772,0,0,0,0.007772,0,0,0,-0.023157,0.032258,0.005181,0,0,0,0.002591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012953,0.230143,20.827586,0.064516,-0.025139,0,0,0,0,0,0,0,0.015544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067358,0,0.002591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alpc104
0,6,-0.740172,0,0,0,0,0,0,0,0.003831,0,0,0,0,0,0.011494,0,0.007663,0,0,0,0,0.003831,0,0,0,0,0,0,0,0,0,0.011494,0,0,0,0,0,0,0,0,0,0.003831,0,0,0,0,0,0,0,0,0,0,0.011494,0.476589,16.980769,0.047619,-0.018555,0,0,0,0,0,0,0,0.011494,0,0.047619,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030651,0,0.003831,0,0,0,0,0,0,0,0.003831,0,0.001348,0.02381,0,0,0,0.003831,0.000341,0.006024,0.000297,0.006024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494,0,0,37ae912
6,0,-2.005974,0.014458,0.00241,0.004819,0.00241,0.00241,0.00241,0.00241,0,0,0.034483,1,-2.861641,0.00241,0,2,0.00241,0.01,0.000141,0.00241,0.009639,0,0.007229,0.004819,0.009639,0.007229,0.00241,0,0.00241,-0.053175,0.074074,0,6,0.00241,0.00241,0,0,0.00241,0.00241,0.00241,0.004819,0.00241,0,0,1,0,6.5,0.030202,0.037037,0.00241,0,0,0,0.174651,19.949153,0,0,0.00241,0,0.004819,0,0.00241,0.009639,0.068966,0.004819,0,0.034483,0.074074,0.122943,0.004819,0.068966,0,0.00241,0.034483,0.00241,0.00241,0,0.004819,0,0,0,0,0,0,0,0.00241,0,0.00241,0,0.00241,0,0.024096,0,0,0,0.037037,0.059944,0.00241,0,0.00241,0,0.00241,0,0.002097,0.037037,0,0,0,0.00241,0.000566,0.01,0.000492,0.01,0,0,0,0,0.00241,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A.Grishchenko
6,6.5,-1.242319,0,0,0.010363,0.005181,0.005181,0.005181,0.005181,0,0,0,1,-2.477063,0.005181,0,0,0,0,0,0,0.020725,0,0.015544,0.025907,0.025907,0.015544,0,0,0.005181,-0.059822,0.083333,0,0,0,0,0,0,0,0.005181,0,0,0.005181,0,0,0,0,0,0,0,0,0,0,0.020725,0.329545,17.727273,0.083333,-0.032472,0,0,0,0,0,0,0,0.005181,0,0.066667,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031088,0,0,0,0,0,0,0,0,0,0.005181,0,0.00236,0.041667,0,0,0,0.005181,0.000566,0.01,0.000492,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181,0,0,0,0,Aiz
3.875,0,-1.26958,0.009554,0.007962,0.003185,0.001592,0.001592,0.001592,0.001592,0,2.727273,0.073529,0,0,0,0.004777,2.5,0.003185,0.027322,0.000386,0.001592,0,0.001592,0,0,0.003185,0.02707,0.001592,0.006369,0,-0.164083,0.228571,0.022293,0,0.001592,0.001592,0.001592,0.058824,0.001592,0,0,0.007962,0.001592,0,0.044118,1,0.004777,0,0.023298,0.028571,0.003185,0.006369,0,0,0.274228,20.991228,0,0,0.001592,0.001592,0.004777,0.058824,0.001592,0,0.044118,0,0.058824,0.014706,0,0,0.006369,0.058824,0.001592,0,0.014706,0.003185,0,0.020701,0,0.191176,2,0.020785,0.021858,0.018888,0.021858,1,0,0,0.001592,0.006369,0,0,0.046178,0,0.001592,0,0,0,0,0,0,0,0.001592,0.001592,0.000809,0.014286,0,0.001592,0,0.001592,0.000309,0.005464,0.000269,0.005464,0,0,0.001592,0,0,0,0,0,0,0.003185,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.014286,0.001592,2,0.033315,0.001592,0,0,1,3,2,0.014286,0.037181,0,0,0.004777,0,0,0.001592,0.001592,0.001592,0.001592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003185,0,0.001592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001592,0,0,0,0,a180285
4.5,0,-2.7191,0.007722,0,0,0,0,0,0,0.003861,0,0,1,-2.970414,0,0.011583,0,0.003861,0,0,0,0,0.003861,0,0,0,0.011583,0,0,0,-0.075565,0.105263,0.015444,0,0.003861,0,0.003861,0,0,0,0.003861,0,0.003861,0,0,0,0,0,0,0,0,0,0.003861,0,0.110032,17.589744,0,0,0,0.003861,0,0,0,0,0,0.011583,0,0.071429,0,0,0,0,0,0,0.071429,0.007722,0.003861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030888,0,0,0,0,0,0,0,0,0,0.003861,0,0.00298,0.052632,0,0,0,0.003861,0.000755,0.013333,0.000657,0.013333,0,0,0,0,0,0,0,0,0,0,0.003861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003861,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a9108
3.9375,8,-2.657638,0.001897,0.000813,0.000542,0.000271,0.000271,0.000271,0.000271,0.000542,3.640777,0.00838,0,-5.616771,0,0.000813,0,0.000271,0.002415,0.000034,0,0.001355,0.000271,0,0.000542,0.003252,0.04065,0.000271,0.010027,0,-0.19143,0.266667,0.004878,10,0.000271,0.000271,0.000271,0.103352,0.000271,0.000271,0.000542,0,0.000271,0.003794,0.002793,1,0.000271,0,0,0,0,0.010027,0.000542,0.003794,0.071829,60.614907,0.014583,-0.005683,0,0.000271,0.004336,0.103352,0.000271,0,0.044693,0.002981,0.061453,0.002793,0,0,0.001084,0.011173,0.000271,0,0.002793,0.002981,0.000813,0.001084,0.000542,0.011173,2,0.022203,0.025765,0.022264,0.023349,1,0,0.001084,0,0.005962,0,0,0.043631,0.000271,0,0.000271,0.002083,0.003372,0,0,0,0,0.000271,0.001084,0.000118,0.002083,0.000542,0,0,0.000271,0.000046,0.000805,0.00004,0.000805,0,0,0,0,0.000271,0,0.000271,0,0,0,0.000271,0,0.000271,0,0,0,0.001355,0,0,3,0,0,0,0.004167,0.008627,0,0,0,0,0,0,0.000271,1,3,2,0,0,0,0,0,0,0,0.001355,0,0,0,0.003252,0,0,0.000271,0.000813,0,0,0,0,0,0,0,0,0,0,0,0.000271,0,0,0,0,0,0,0,0,0,0,0.001084,0.000271,0.000271,0,0,0,0,0,0,0.002083,0.006505,0.000271,0.000271,0.000271,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,acrush
4.5,0,-1.816592,0.015649,0.00313,0,0,0,0,0,0.001565,5,0.044444,0,0,0,0.004695,0,0.001565,0.013605,0.000192,0,0.001565,0,0,0,0,0.00626,0.001565,0.001565,0,-0.038803,0.054054,0.007825,0,0,0.001565,0.001565,0.022222,0.001565,0,0.001565,0,0.001565,0.014085,0.022222,1,0.001565,0,0,0,0,0.001565,0,0,0.160761,26.014706,0,0,0,0.001565,0,0.022222,0,0,0,0.00313,0,0.022222,0,0,0.00626,0.088889,0,0,0.022222,0.00313,0,0.001565,0.00313,0.022222,2,0.006469,0.006803,0.005878,0.006803,1,0.001565,0.00313,0.001565,0,0,0,0.034429,0,0,0,0,0,0,0,0,0,0.001565,0,0.001531,0.027027,0,0,0,0.001565,0.000385,0.006803,0.000335,0.006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0.001565,0,0,0,0,0,0,0,0,0,0.00313,0,0,0,0,0,0,0,0,0,0,0,0.004695,0,0,0,0,0,0,0.001565,0,0,0,0,0,0.001565,0,2,0,0,0,0,0,0,0,0,0.027027,0.051609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ahri
6,6,-2.621666,0,0,0.004367,0,0.004367,0,0.004367,0.004367,0,0,1,-2.810908,0,0.0131,0,0.004367,0,0,0,0,0.004367,0,0,0,0.0131,0,0,0,-0.068368,0.095238,0.017467,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026201,0.129412,16,0.190476,-0.074221,0,0,0.004367,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0.008734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061135,0,0,0,0.047619,0.077071,0,0,0,0,0.004367,0,0.002697,0.047619,0,0,0,0.004367,0.000899,0.015873,0.000782,0.015873,0,0,0,0,0,0,0,0.008734,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0.175613,0.047619,0,0.008734,0,0,0,0,0,0,0.047619,0.149788,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alberist
6,6,-1.449885,0.004255,0,0.008511,0.004255,0.004255,0.004255,0.004255,0.004255,0,0,0,0,0,0.012766,0,0.004255,0,0,0,0,0.004255,0,0,0,0.012766,0,0,0,-0.028715,0.04,0.017021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021277,0.212185,19.896552,0.08,-0.031173,0,0,0,0,0,0,0,0.012766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alpc104
12,15.5,-1.740188,0,0,0,0,0,0,0,0,0,0,1,-1.67863,0,0.01227,0,0.009202,0,0,0.003067,0,0.003067,0,0,0,0.006135,0,0,0,-0.015606,0.021739,0.021472,0,0,0,0,0,0,0,0,0.009202,0,0,0,0,0,6,0,0,0,0,0,0.027607,0.361379,17.945455,0.086957,-0.033883,0,0,0,0,0,0.009202,0,0.003067,0,0,0.043478,0.072162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003067,0,0,0,0,0,0,0,0,0.006135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AdrianKuegel
6,18.333333,0.001519,0,0,0,0,0,0,0,0,0,0,0,0,0.003086,0,0,0,0,0,0,0.021605,0,0.012346,0.009259,0.021605,0.009259,0,0,0,-0.028152,0.039216,0,0,0,0,0,0,0,0.006173,0.003086,0,0.003086,0,0,0,0,0,0,0,0,0,0.003086,0.018519,0.907258,21.5,0.058824,-0.022921,0,0,0,0,0,0,0,0.003086,0,0.033333,0,0,0,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006173,0,0,0,0,0,0,0,0,6.5,0.003086,0,0.00111,0.019608,0,0,0,0.003086,0.000309,0.005464,0.000269,0.005464,0,0,0,0,0,0,0,0.003086,0.012346,0,0,3,0,0.039216,0.060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0.072311,0.019608,0,0.003086,0,0,0,0,0,0,0.019608,0.061678,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ants
5,16.666667,-1.721142,0.014599,0,0.004866,0.002433,0.002433,0.002433,0.002433,0.002433,0,0,1,-2.429557,0,0.012165,0,0.009732,0,0,0,0,0.002433,0,0,0,0.007299,0,0,0,-0.05522,0.076923,0.017032,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0,0,0,0,0,0.021898,0.251225,22.688889,0.230769,-0.089921,0,0,0,0,0,0,0,0.002433,0,0.045455,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077859,0,0,0,0,0,0,0.002433,0,0,0.002433,0.004866,0.002178,0.038462,0,0,0,0.002433,0.000457,0.008065,0.000397,0.008065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abcsampson
4.5,2,-1.63299,0.010506,0.00191,0,0,0,0,0,0.000955,5,0.027397,0,0,0,0.00382,0,0.00191,0.017857,0.000252,0,0.000955,0,0,0,0,0.00382,0.000955,0.000955,0,-0.041021,0.057143,0.007641,0,0.000955,0.000955,0.000955,0.013699,0.000955,0,0.000955,0,0.000955,0.008596,0.013699,1,0.000955,0,0,0,0,0.000955,0,0.013372,0.187288,25.017857,0.028571,-0.011133,0,0.000955,0,0.013699,0,0,0,0.002865,0,0.013699,0,0,0.00382,0.054795,0,0,0.013699,0.00191,0,0.000955,0.00191,0.013699,2,0.00849,0.008929,0.007715,0.008929,1,0.000955,0.00191,0.005731,0,0,0,0.032474,0,0,0,0,0,0,0,0,0,0.000955,0,0.001618,0.028571,0,0,0,0.000955,0.000506,0.008929,0.00044,0.008929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0.000955,0,0,0,0,0,0,0,0,0,0.00191,0,0,0,0,0,0,0,0,0,0,0,0.002865,0,0,0,0,0,0,0.000955,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.028571,0.054558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ahri
4.5,12.5,-1.373872,0,0,0.005291,0.002646,0.002646,0.002646,0.002646,0.002646,0,0,0,0,0,0.010582,0,0.007937,0,0,0,0,0.002646,0,0,0,0.007937,0,0,0,-0.03263,0.045455,0.018519,0,0,0,0,0,0,0,0.002646,0,0,0,0,0,0,0,0,0,0,0,0,0.021164,0.231417,22.512821,0.090909,-0.035423,0,0,0,0,0,0,0,0.013228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alpc104
0,9.8,-0.770588,0,0.001082,0,0,0,0,0,0.002165,4.363636,0.015873,0,-5.434813,0,0.004329,0,0.001082,0.001908,0.000027,0,0,0.001082,0,0.001082,0.002165,0,0.001082,0,0,0,0,0.003247,13,0.001082,0.001082,0.001082,0,0.001082,0.001082,0.002165,0,0.001082,0,0,1,0,0,0,0,0,0,0.002165,0.006494,0.463585,22.473118,0.032051,-0.012489,0,0.001082,0.002165,0,0.001082,0,0.031746,0.014069,0,0.015873,0,0,0.002165,0.031746,0.001082,0,0.015873,0.001082,0,0.001082,0.003247,0.015873,0,0,0,0,0,0,0,0,0,0,0,0,0.028139,0.001082,0.001082,0.001082,0.012821,0.02075,0,0,0,0,0.001082,0,0.000363,0.00641,0,0,0,0.001082,0.000108,0.001908,0.000094,0.001908,0,0,0,0,0.001082,0,0.001082,0,0,0,0.001082,0,0.001082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010823,0,0,0,0,0,0,0,0,0,0.001082,0,0,0,0,5.083333,0,0,0,0,0,0,0,0,0.076923,0.146888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37ae912
